WL;Av22 BB-A 02-04;Av22 BB-A 14-16;Av22 BB-A 24-26;Av22 BB-A 40-42;Av22 BOL-A 02-04;Av22 BOL-A 14-16;Av22 BOL-A 24-26;Av22 BOL-A 40-42;Av22 BOL-A 52-54;Av22 BOL-A 64-66;Av22 BOL-A 84-86;Av22 HAL-C 02-04;Av22 HAL-C 14-16;Av22 HAL-C 24-26;Av22 HAL-C 40-42;Av22 HAL-C 52-54;Av22 HAL-C 64-66;Av22 HAL-C 74-76;Av22 J-C 02-04;Av22 J-C 14-16;Av22 J-C 24-26;Av22 J-C 40-42;Av22 J-C 52-54;Av22 J-C 66-64;A4.1;A4.2;A4.3;A4.4;A4.5;H4.1;H4.2;H4.3;H4.4;H4.5;H3.1;H3.2;H3.3;H3.4;H3.5;G4.1;G4.2;G4.3;G4.4;G4.5;G3.1;G3.2;G3.3;G3.4;G3.5;F4.1;F4.2;F4.3;F4.4;F4.5;F3.1;F3.2;F3.3;F3.4;F3.5;E1.1;E1.2;E1.3;E1.4;E1.5;D4.1;D4.2;D4.3;D4.4;D4.5;D3.1;D3.2;D3.3;D3.4;D3.5;D2.1;D2.2;D2.3;D2.4;D2.5;D1.1;D1.2;D1.3;D1.4;D1.5;C4.1;C4.2;C4.3;C4.4;C4.5;C3.1;C3.2;C3.3;C3.4;C3.5;C2.1;C2.2;C2.3;C2.4;C2.5;C1.1;C1.2;C1.3;C1.4;C1.5;B4.1;B4.2;B4.3;B4.4;B4.5;B3.1;B3.2;B3.3;B3.4;B3.5;B2.1;B2.2;B2.3;B2.4;B2.5;B1.1;B1.2;B1.3;B1.4;B1.5
1060.427615;0.254044;0.25646;0.250908;0.224116;0.298846;0.302301;0.279076;0.261846;0.29437;0.286646;0.28973;0.242665;0.292771;0.266309;0.235626;0.29754;0.32781;0.357237;0.331953;0.33368;0.376249;0.311529;0.274245;0.334107;0.112228719;0.112228719;0.112228719;0.112228719;0.112228719;0.142102432;0.142102432;0.142102432;0.142102432;0.142102432;0.080455158;0.080455158;0.080455158;0.080455158;0.080455158;0.089886748;0.089886748;0.089886748;0.089886748;0.089886748;0.125937524;0.125937524;0.125937524;0.125937524;0.125937524;0.051305038;0.051305038;0.051305038;0.051305038;0.051305038;0.012855018;0.012855018;0.012855018;0.012855018;0.012855018;0.305583944;0.305583944;0.305583944;0.305583944;0.305583944;0.108295642;0.108295642;0.108295642;0.108295642;0.108295642;0.284169906;0.284169906;0.284169906;0.284169906;0.284169906;0.294195498;0.294195498;0.294195498;0.294195498;0.294195498;0.444464829;0.444464829;0.444464829;0.444464829;0.444464829;0.044564905;0.044564905;0.044564905;0.044564905;0.044564905;0.063435204;0.063435204;0.063435204;0.063435204;0.063435204;0.537572209;0.537572209;0.537572209;0.537572209;0.537572209;0.562195815;0.562195815;0.562195815;0.562195815;0.562195815;0.095280883;0.095280883;0.095280883;0.095280883;0.095280883;0.494130144;0.494130144;0.494130144;0.494130144;0.494130144;0.17888744;0.17888744;0.17888744;0.17888744;0.17888744;0.038518624;0.038518624;0.038518624;0.038518624;0.038518624
1062.291284;0.248865;0.250002;0.244863;0.21815;0.293184;0.296468;0.273968;0.255162;0.286891;0.280767;0.282466;0.238;0.28641;0.260438;0.230601;0.292484;0.323542;0.352564;0.325993;0.329864;0.372275;0.305159;0.271469;0.327751;0.121854345;0.121854345;0.121854345;0.121854345;0.121854345;0.142102432;0.142102432;0.142102432;0.142102432;0.142102432;0.080455158;0.080455158;0.080455158;0.080455158;0.080455158;0.029473098;0.029473098;0.029473098;0.029473098;0.029473098;0.082105705;0.082105705;0.082105705;0.082105705;0.082105705;0.051305038;0.051305038;0.051305038;0.051305038;0.051305038;0.007343899;0.007343899;0.007343899;0.007343899;0.007343899;0.305583944;0.305583944;0.305583944;0.305583944;0.305583944;0.108295642;0.108295642;0.108295642;0.108295642;0.108295642;0.289653157;0.289653157;0.289653157;0.289653157;0.289653157;0.294212162;0.294212162;0.294212162;0.294212162;0.294212162;0.444464829;0.444464829;0.444464829;0.444464829;0.444464829;0.044564905;0.044564905;0.044564905;0.044564905;0.044564905;0.068923697;0.068923697;0.068923697;0.068923697;0.068923697;0.441439025;0.441439025;0.441439025;0.441439025;0.441439025;0.562195815;0.562195815;0.562195815;0.562195815;0.562195815;0.095280883;0.095280883;0.095280883;0.095280883;0.095280883;0.326713971;0.326713971;0.326713971;0.326713971;0.326713971;0.17888744;0.17888744;0.17888744;0.17888744;0.17888744;0.037147337;0.037147337;0.037147337;0.037147337;0.037147337
1064.154953;0.244084;0.244073;0.239301;0.212576;0.287974;0.291157;0.269287;0.248992;0.279928;0.275438;0.275751;0.233754;0.280625;0.255104;0.225954;0.287832;0.319635;0.348378;0.320508;0.326352;0.368625;0.299323;0.268956;0.321915;0.121854345;0.121854345;0.121854345;0.121854345;0.121854345;0.164059949;0.164059949;0.164059949;0.164059949;0.164059949;0.080455158;0.080455158;0.080455158;0.080455158;0.080455158;0.029473098;0.029473098;0.029473098;0.029473098;0.029473098;0.082105705;0.082105705;0.082105705;0.082105705;0.082105705;0.054049483;0.054049483;0.054049483;0.054049483;0.054049483;0.007343899;0.007343899;0.007343899;0.007343899;0.007343899;0.302845791;0.302845791;0.302845791;0.302845791;0.302845791;0.108295642;0.108295642;0.108295642;0.108295642;0.108295642;0.289653157;0.289653157;0.289653157;0.289653157;0.289653157;0.294212162;0.294212162;0.294212162;0.294212162;0.294212162;0.502086997;0.502086997;0.502086997;0.502086997;0.502086997;0.044564905;0.044564905;0.044564905;0.044564905;0.044564905;0.068923697;0.068923697;0.068923697;0.068923697;0.068923697;0.60899098;0.60899098;0.60899098;0.60899098;0.60899098;0.61419994;0.61419994;0.61419994;0.61419994;0.61419994;0.098022523;0.098022523;0.098022523;0.098022523;0.098022523;0.326713971;0.326713971;0.326713971;0.326713971;0.326713971;0.17888744;0.17888744;0.17888744;0.17888744;0.17888744;0.037147337;0.037147337;0.037147337;0.037147337;0.037147337
1066.018621;0.239714;0.238691;0.234193;0.207391;0.283173;0.286303;0.264997;0.243301;0.273477;0.270623;0.269542;0.22989;0.275346;0.250254;0.221702;0.283568;0.316094;0.34461;0.315442;0.323105;0.365243;0.294009;0.266673;0.316594;0.121854345;0.121854345;0.121854345;0.121854345;0.121854345;0.164059949;0.164059949;0.164059949;0.164059949;0.164059949;0.099667039;0.099667039;0.099667039;0.099667039;0.099667039;0.051453663;0.051453663;0.051453663;0.051453663;0.051453663;0.041013375;0.041013375;0.041013375;0.041013375;0.041013375;0.054049483;0.054049483;0.054049483;0.054049483;0.054049483;0.007343899;0.007343899;0.007343899;0.007343899;0.007343899;0.302845791;0.302845791;0.302845791;0.302845791;0.302845791;0.119282036;0.119282036;0.119282036;0.119282036;0.119282036;0.289653157;0.289653157;0.289653157;0.289653157;0.289653157;0.294212162;0.294212162;0.294212162;0.294212162;0.294212162;0.502086997;0.502086997;0.502086997;0.502086997;0.502086997;0.044561441;0.044561441;0.044561441;0.044561441;0.044561441;0.068923697;0.068923697;0.068923697;0.068923697;0.068923697;0.477151185;0.477151185;0.477151185;0.477151185;0.477151185;0.638833473;0.638833473;0.638833473;0.638833473;0.638833473;0.098022523;0.098022523;0.098022523;0.098022523;0.098022523;0.351414718;0.351414718;0.351414718;0.351414718;0.351414718;0.156915392;0.156915392;0.156915392;0.156915392;0.156915392;0.037147337;0.037147337;0.037147337;0.037147337;0.037147337
1067.88229;0.235735;0.233823;0.229476;0.202577;0.278708;0.281806;0.261038;0.238035;0.267511;0.266233;0.263773;0.226333;0.27046;0.245798;0.217836;0.279645;0.312891;0.341149;0.310707;0.320057;0.362031;0.289171;0.264555;0.311735;0.141771916;0.141771916;0.141771916;0.141771916;0.141771916;0.164059949;0.164059949;0.164059949;0.164059949;0.164059949;0.099667039;0.099667039;0.099667039;0.099667039;0.099667039;0.045961513;0.045961513;0.045961513;0.045961513;0.045961513;0.041013375;0.041013375;0.041013375;0.041013375;0.041013375;0.054049483;0.054049483;0.054049483;0.054049483;0.054049483;0.004591742;0.004591742;0.004591742;0.004591742;0.004591742;0.302845791;0.302845791;0.302845791;0.302845791;0.302845791;0.119282036;0.119282036;0.119282036;0.119282036;0.119282036;0.297875101;0.297875101;0.297875101;0.297875101;0.297875101;0.341254418;0.341254418;0.341254418;0.341254418;0.341254418;0.587145466;0.587145466;0.587145466;0.587145466;0.587145466;0.044561441;0.044561441;0.044561441;0.044561441;0.044561441;0.071666225;0.071666225;0.071666225;0.071666225;0.071666225;0.677663089;0.677663089;0.677663089;0.677663089;0.677663089;0.638833473;0.638833473;0.638833473;0.638833473;0.638833473;0.098022523;0.098022523;0.098022523;0.098022523;0.098022523;0.329458498;0.329458498;0.329458498;0.329458498;0.329458498;0.156915392;0.156915392;0.156915392;0.156915392;0.156915392;0.032576382;0.032576382;0.032576382;0.032576382;0.032576382
1069.745959;0.232092;0.229389;0.225068;0.198105;0.274486;0.277554;0.257337;0.233131;0.261981;0.262145;0.25837;0.222988;0.265837;0.241625;0.214315;0.275991;0.309969;0.337871;0.306199;0.317114;0.35887;0.284735;0.262522;0.307242;0.141771916;0.141771916;0.141771916;0.141771916;0.141771916;0.175042042;0.175042042;0.175042042;0.175042042;0.175042042;0.099667039;0.099667039;0.099667039;0.099667039;0.099667039;0.045961513;0.045961513;0.045961513;0.045961513;0.045961513;0.041013375;0.041013375;0.041013375;0.041013375;0.041013375;0.062286552;0.062286552;0.062286552;0.062286552;0.062286552;0.004591742;0.004591742;0.004591742;0.004591742;0.004591742;0.302842954;0.302842954;0.302842954;0.302842954;0.302842954;0.119282036;0.119282036;0.119282036;0.119282036;0.119282036;0.297875101;0.297875101;0.297875101;0.297875101;0.297875101;0.341254418;0.341254418;0.341254418;0.341254418;0.341254418;0.587145466;0.587145466;0.587145466;0.587145466;0.587145466;0.052786871;0.052786871;0.052786871;0.052786871;0.052786871;0.071666225;0.071666225;0.071666225;0.071666225;0.071666225;0.545823294;0.545823294;0.545823294;0.545823294;0.545823294;0.720945249;0.720945249;0.720945249;0.720945249;0.720945249;0.108996207;0.108996207;0.108996207;0.108996207;0.108996207;0.532553528;0.532553528;0.532553528;0.532553528;0.532553528;0.156915392;0.156915392;0.156915392;0.156915392;0.156915392;0.032576382;0.032576382;0.032576382;0.032576382;0.032576382
1071.609628;0.228708;0.22529;0.220889;0.193947;0.270414;0.273446;0.253819;0.22853;0.256822;0.258232;0.25327;0.219761;0.261358;0.237632;0.211076;0.272526;0.307251;0.334666;0.301813;0.314182;0.35565;0.280611;0.260495;0.302998;0.141771916;0.141771916;0.141771916;0.141771916;0.141771916;0.175042042;0.175042042;0.175042042;0.175042042;0.175042042;0.135343724;0.135343724;0.135343724;0.135343724;0.135343724;0.078926379;0.078926379;0.078926379;0.078926379;0.078926379;0.043752864;0.043752864;0.043752864;0.043752864;0.043752864;0.062286552;0.062286552;0.062286552;0.062286552;0.062286552;0.004591742;0.004591742;0.004591742;0.004591742;0.004591742;0.302842954;0.302842954;0.302842954;0.302842954;0.302842954;0.168699832;0.168699832;0.168699832;0.168699832;0.168699832;0.297880965;0.297880965;0.297880965;0.297880965;0.297880965;0.341254418;0.341254418;0.341254418;0.341254418;0.341254418;0.587145466;0.587145466;0.587145466;0.587145466;0.587145466;0.052786871;0.052786871;0.052786871;0.052786871;0.052786871;0.074408753;0.074408753;0.074408753;0.074408753;0.074408753;0.413983499;0.413983499;0.413983499;0.413983499;0.413983499;0.720945249;0.720945249;0.720945249;0.720945249;0.720945249;0.108996207;0.108996207;0.108996207;0.108996207;0.108996207;0.332203026;0.332203026;0.332203026;0.332203026;0.332203026;0.132196837;0.132196837;0.132196837;0.132196837;0.132196837;0.032576382;0.032576382;0.032576382;0.032576382;0.032576382
1073.473297;0.225497;0.221422;0.216881;0.190077;0.266415;0.269414;0.250423;0.224189;0.251968;0.254396;0.248425;0.216579;0.256947;0.233751;0.208043;0.269176;0.304651;0.331453;0.297469;0.311178;0.352285;0.276711;0.258412;0.298884;0.147966894;0.147966894;0.147966894;0.147966894;0.147966894;0.166817146;0.166817146;0.166817146;0.166817146;0.166817146;0.135343724;0.135343724;0.135343724;0.135343724;0.135343724;0.078926379;0.078926379;0.078926379;0.078926379;0.078926379;0.043752864;0.043752864;0.043752864;0.043752864;0.043752864;0.07052362;0.07052362;0.07052362;0.07052362;0.07052362;0.004598545;0.004598545;0.004598545;0.004598545;0.004598545;0.302842954;0.302842954;0.302842954;0.302842954;0.302842954;0.168699832;0.168699832;0.168699832;0.168699832;0.168699832;0.308835738;0.308835738;0.308835738;0.308835738;0.308835738;0.454685746;0.454685746;0.454685746;0.454685746;0.454685746;0.661229414;0.661229414;0.661229414;0.661229414;0.661229414;0.052786871;0.052786871;0.052786871;0.052786871;0.052786871;0.074408753;0.074408753;0.074408753;0.074408753;0.074408753;0.617242065;0.617242065;0.617242065;0.617242065;0.617242065;0.595040526;0.595040526;0.595040526;0.595040526;0.595040526;0.108996207;0.108996207;0.108996207;0.108996207;0.108996207;0.332203026;0.332203026;0.332203026;0.332203026;0.332203026;0.132196837;0.132196837;0.132196837;0.132196837;0.132196837;0.034404764;0.034404764;0.034404764;0.034404764;0.034404764
1075.336966;0.222386;0.217707;0.213015;0.18648;0.262443;0.26543;0.247109;0.220084;0.247363;0.250584;0.243814;0.213406;0.252577;0.229954;0.205147;0.265888;0.302084;0.328193;0.293123;0.308049;0.348733;0.272959;0.256237;0.294806;0.147966894;0.147966894;0.147966894;0.147966894;0.147966894;0.166817146;0.166817146;0.166817146;0.166817146;0.166817146;0.135343724;0.135343724;0.135343724;0.135343724;0.135343724;0.117383395;0.117383395;0.117383395;0.117383395;0.117383395;0.065668773;0.065668773;0.065668773;0.065668773;0.065668773;0.07052362;0.07052362;0.07052362;0.07052362;0.07052362;0.004598545;0.004598545;0.004598545;0.004598545;0.004598545;0.346605158;0.346605158;0.346605158;0.346605158;0.346605158;0.138509724;0.138509724;0.138509724;0.138509724;0.138509724;0.308835738;0.308835738;0.308835738;0.308835738;0.308835738;0.454685746;0.454685746;0.454685746;0.454685746;0.454685746;0.661229414;0.661229414;0.661229414;0.661229414;0.661229414;0.061012301;0.061012301;0.061012301;0.061012301;0.061012301;0.074408753;0.074408753;0.074408753;0.074408753;0.074408753;0.817753968;0.817753968;0.817753968;0.817753968;0.817753968;0.794845848;0.794845848;0.794845848;0.794845848;0.794845848;0.128201935;0.128201935;0.128201935;0.128201935;0.128201935;0.409049794;0.409049794;0.409049794;0.409049794;0.409049794;0.129450331;0.129450331;0.129450331;0.129450331;0.129450331;0.034404764;0.034404764;0.034404764;0.034404764;0.034404764
1077.200635;0.219321;0.2141;0.209297;0.183148;0.258486;0.261502;0.243858;0.216209;0.242968;0.246793;0.239437;0.210246;0.248271;0.226253;0.202331;0.262629;0.299479;0.324869;0.288764;0.304774;0.344989;0.269297;0.253959;0.290707;0.147966894;0.147966894;0.147966894;0.147966894;0.147966894;0.166817146;0.166817146;0.166817146;0.166817146;0.166817146;0.20395002;0.20395002;0.20395002;0.20395002;0.20395002;0.09266872;0.09266872;0.09266872;0.09266872;0.09266872;0.065668773;0.065668773;0.065668773;0.065668773;0.065668773;0.161150043;0.161150043;0.161150043;0.161150043;0.161150043;0.007364311;0.007364311;0.007364311;0.007364311;0.007364311;0.346605158;0.346605158;0.346605158;0.346605158;0.346605158;0.26752943;0.26752943;0.26752943;0.26752943;0.26752943;0.325273762;0.325273762;0.325273762;0.325273762;0.325273762;0.598545398;0.598545398;0.598545398;0.598545398;0.598545398;0.661229414;0.661229414;0.661229414;0.661229414;0.661229414;0.061012301;0.061012301;0.061012301;0.061012301;0.061012301;0.074405317;0.074405317;0.074405317;0.074405317;0.074405317;0.685914173;0.685914173;0.685914173;0.685914173;0.685914173;0.794845848;0.794845848;0.794845848;0.794845848;0.794845848;0.128201935;0.128201935;0.128201935;0.128201935;0.128201935;0.409049794;0.409049794;0.409049794;0.409049794;0.409049794;0.129450331;0.129450331;0.129450331;0.129450331;0.129450331;0.034404764;0.034404764;0.034404764;0.034404764;0.034404764
1079.064304;0.216276;0.210593;0.205749;0.180072;0.25456;0.257653;0.24066;0.21256;0.238765;0.243054;0.235299;0.207129;0.244078;0.222681;0.199559;0.25938;0.296771;0.321466;0.284411;0.301359;0.341076;0.265682;0.251588;0.286568;0.151691805;0.151691805;0.151691805;0.151691805;0.151691805;0.117434413;0.117434413;0.117434413;0.117434413;0.117434413;0.20395002;0.20395002;0.20395002;0.20395002;0.20395002;0.09266872;0.09266872;0.09266872;0.09266872;0.09266872;0.065668773;0.065668773;0.065668773;0.065668773;0.065668773;0.089745936;0.089745936;0.089745936;0.089745936;0.089745936;0.001846388;0.001846388;0.001846388;0.001846388;0.001846388;0.346605158;0.346605158;0.346605158;0.346605158;0.346605158;0.26752943;0.26752943;0.26752943;0.26752943;0.26752943;0.325273762;0.325273762;0.325273762;0.325273762;0.325273762;0.598545398;0.598545398;0.598545398;0.598545398;0.598545398;0.751775143;0.751775143;0.751775143;0.751775143;0.751775143;0.061012301;0.061012301;0.061012301;0.061012301;0.061012301;0.074405317;0.074405317;0.074405317;0.074405317;0.074405317;0.554074379;0.554074379;0.554074379;0.554074379;0.554074379;0.71820819;0.71820819;0.71820819;0.71820819;0.71820819;0.136431605;0.136431605;0.136431605;0.136431605;0.136431605;0.568232385;0.568232385;0.568232385;0.568232385;0.568232385;0.129450331;0.129450331;0.129450331;0.129450331;0.129450331;0.038518624;0.038518624;0.038518624;0.038518624;0.038518624
1080.927973;0.213246;0.207198;0.202389;0.177235;0.250685;0.2539;0.237507;0.209126;0.234742;0.239411;0.231398;0.204092;0.240047;0.219267;0.196813;0.256128;0.293907;0.317947;0.280089;0.297823;0.337023;0.262079;0.249133;0.282398;0.151691805;0.151691805;0.151691805;0.151691805;0.151691805;0.117434413;0.117434413;0.117434413;0.117434413;0.117434413;0.135349607;0.135349607;0.135349607;0.135349607;0.135349607;0.087188535;0.087188535;0.087188535;0.087188535;0.087188535;0.104021614;0.104021614;0.104021614;0.104021614;0.104021614;0.089745936;0.089745936;0.089745936;0.089745936;0.089745936;0.001846388;0.001846388;0.001846388;0.001846388;0.001846388;0.338396375;0.338396375;0.338396375;0.338396375;0.338396375;0.275770724;0.275770724;0.275770724;0.275770724;0.275770724;0.325273762;0.325273762;0.325273762;0.325273762;0.325273762;0.598545398;0.598545398;0.598545398;0.598545398;0.598545398;0.751775143;0.751775143;0.751775143;0.751775143;0.751775143;0.069237731;0.069237731;0.069237731;0.069237731;0.069237731;0.074405317;0.074405317;0.074405317;0.074405317;0.074405317;0.757332944;0.757332944;0.757332944;0.757332944;0.757332944;0.868746446;0.868746446;0.868746446;0.868746446;0.868746446;0.136431605;0.136431605;0.136431605;0.136431605;0.136431605;0.546276165;0.546276165;0.546276165;0.546276165;0.546276165;0.126703825;0.126703825;0.126703825;0.126703825;0.126703825;0.038518624;0.038518624;0.038518624;0.038518624;0.038518624
1082.791642;0.21023;0.203928;0.199214;0.174599;0.246876;0.25023;0.234375;0.205873;0.230886;0.235886;0.227706;0.201161;0.236196;0.216011;0.194082;0.252849;0.290832;0.314242;0.275808;0.294181;0.332839;0.258445;0.246594;0.278212;0.17956848;0.17956848;0.17956848;0.17956848;0.17956848;0.114697228;0.114697228;0.114697228;0.114697228;0.114697228;0.382321682;0.382321682;0.382321682;0.382321682;0.382321682;0.087188535;0.087188535;0.087188535;0.087188535;0.087188535;0.104021614;0.104021614;0.104021614;0.104021614;0.104021614;0.141923993;0.141923993;0.141923993;0.141923993;0.141923993;0;0;0;0;0;0.338396375;0.338396375;0.338396375;0.338396375;0.338396375;0.338908027;0.338908027;0.338908027;0.338908027;0.338908027;0.32801832;0.32801832;0.32801832;0.32801832;0.32801832;0.620691752;0.620691752;0.620691752;0.620691752;0.620691752;0.751775143;0.751775143;0.751775143;0.751775143;0.751775143;0.069237731;0.069237731;0.069237731;0.069237731;0.069237731;0.07440188;0.07440188;0.07440188;0.07440188;0.07440188;0.62549315;0.62549315;0.62549315;0.62549315;0.62549315;0.868746446;0.868746446;0.868746446;0.868746446;0.868746446;0.136431605;0.136431605;0.136431605;0.136431605;0.136431605;0.546276165;0.546276165;0.546276165;0.546276165;0.546276165;0.126703825;0.126703825;0.126703825;0.126703825;0.126703825;0.038518624;0.038518624;0.038518624;0.038518624;0.038518624
1084.655311;0.207225;0.200777;0.196186;0.172108;0.243116;0.246595;0.231222;0.20274;0.227167;0.232464;0.224163;0.198327;0.232494;0.212871;0.191355;0.249504;0.287494;0.310243;0.271552;0.290424;0.328505;0.254725;0.243949;0.274012;0.17956848;0.17956848;0.17956848;0.17956848;0.17956848;0.081770959;0.081770959;0.081770959;0.081770959;0.081770959;0.396042353;0.396042353;0.396042353;0.396042353;0.396042353;0.087188535;0.087188535;0.087188535;0.087188535;0.087188535;0.057450307;0.057450307;0.057450307;0.057450307;0.057450307;0.141923993;0.141923993;0.141923993;0.141923993;0.141923993;0;0;0;0;0;0.300099127;0.300099127;0.300099127;0.300099127;0.300099127;0.338908027;0.338908027;0.338908027;0.338908027;0.338908027;0.32801832;0.32801832;0.32801832;0.32801832;0.32801832;0.620691752;0.620691752;0.620691752;0.620691752;0.620691752;0.845064501;0.845064501;0.845064501;0.845064501;0.845064501;0.069237731;0.069237731;0.069237731;0.069237731;0.069237731;0.07440188;0.07440188;0.07440188;0.07440188;0.07440188;0.493653355;0.493653355;0.493653355;0.493653355;0.493653355;0.841375854;0.841375854;0.841375854;0.841375854;0.841375854;0.11722113;0.11722113;0.11722113;0.11722113;0.11722113;0.499619199;0.499619199;0.499619199;0.499619199;0.499619199;0.126703825;0.126703825;0.126703825;0.126703825;0.126703825;0.045375056;0.045375056;0.045375056;0.045375056;0.045375056
1086.51898;0.204205;0.197706;0.193226;0.169688;0.239357;0.242913;0.227986;0.199646;0.223533;0.229084;0.220678;0.195547;0.228862;0.209767;0.18861;0.246037;0.28384;0.305825;0.26727;0.286516;0.323965;0.250847;0.241154;0.269767;0.17956848;0.17956848;0.17956848;0.17956848;0.17956848;0.081770959;0.081770959;0.081770959;0.081770959;0.081770959;0.192979365;0.192979365;0.192979365;0.192979365;0.192979365;0.0542476;0.0542476;0.0542476;0.0542476;0.0542476;0.180727297;0.180727297;0.180727297;0.180727297;0.180727297;0.17762418;0.17762418;0.17762418;0.17762418;0.17762418;0;0;0;0;0;0.300099127;0.300099127;0.300099127;0.300099127;0.300099127;0.33891402;0.33891402;0.33891402;0.33891402;0.33891402;0.32801832;0.32801832;0.32801832;0.32801832;0.32801832;0.593046303;0.593046303;0.593046303;0.593046303;0.593046303;0.845064501;0.845064501;0.845064501;0.845064501;0.845064501;0.041804624;0.041804624;0.041804624;0.041804624;0.041804624;0.082636338;0.082636338;0.082636338;0.082636338;0.082636338;0.694165258;0.694165258;0.694165258;0.694165258;0.694165258;0.939909985;0.939909985;0.939909985;0.939909985;0.939909985;0.11722113;0.11722113;0.11722113;0.11722113;0.11722113;0.935999061;0.935999061;0.935999061;0.935999061;0.935999061;0.096492258;0.096492258;0.096492258;0.096492258;0.096492258;0.045375056;0.045375056;0.045375056;0.045375056;0.045375056
1088.382648;0.201129;0.194646;0.190239;0.16726;0.235526;0.239086;0.224599;0.1965;0.219915;0.225648;0.21715;0.192747;0.225189;0.206591;0.185813;0.242387;0.279823;0.300877;0.262884;0.282393;0.319138;0.246735;0.238151;0.265415;0.176157642;0.176157642;0.176157642;0.176157642;0.176157642;0.057082928;0.057082928;0.057082928;0.057082928;0.057082928;0.434463173;0.434463173;0.434463173;0.434463173;0.434463173;0.0542476;0.0542476;0.0542476;0.0542476;0.0542476;0.180727297;0.180727297;0.180727297;0.180727297;0.180727297;0.141922126;0.141922126;0.141922126;0.141922126;0.141922126;0;0;0;0;0;0.300099127;0.300099127;0.300099127;0.300099127;0.300099127;0.33891402;0.33891402;0.33891402;0.33891402;0.33891402;0.363627197;0.363627197;0.363627197;0.363627197;0.363627197;0.593046303;0.593046303;0.593046303;0.593046303;0.593046303;0.90817393;0.90817393;0.90817393;0.90817393;0.90817393;0.041804624;0.041804624;0.041804624;0.041804624;0.041804624;0.082636338;0.082636338;0.082636338;0.082636338;0.082636338;0.562325463;0.562325463;0.562325463;0.562325463;0.562325463;0.939909985;0.939909985;0.939909985;0.939909985;0.939909985;0.11722113;0.11722113;0.11722113;0.11722113;0.11722113;0.603911242;0.603911242;0.603911242;0.603911242;0.603911242;0.096492258;0.096492258;0.096492258;0.096492258;0.096492258;0.045375056;0.045375056;0.045375056;0.045375056;0.045375056
1090.246317;0.197941;0.19151;0.187127;0.164756;0.231539;0.235031;0.221003;0.193228;0.216236;0.222049;0.213484;0.189842;0.221362;0.203243;0.182924;0.2385;0.275416;0.295335;0.258313;0.277977;0.313938;0.242329;0.234879;0.260873;0.176157642;0.176157642;0.176157642;0.176157642;0.176157642;0.057082928;0.057082928;0.057082928;0.057082928;0.057082928;0.566181613;0.566181613;0.566181613;0.566181613;0.566181613;0.0542476;0.0542476;0.0542476;0.0542476;0.0542476;0.186206274;0.186206274;0.186206274;0.186206274;0.186206274;0.141922126;0.141922126;0.141922126;0.141922126;0.141922126;0;0;0;0;0;0.294625659;0.294625659;0.294625659;0.294625659;0.294625659;0.33891402;0.33891402;0.33891402;0.33891402;0.33891402;0.363627197;0.363627197;0.363627197;0.363627197;0.363627197;0.593046303;0.593046303;0.593046303;0.593046303;0.593046303;0.90817393;0.90817393;0.90817393;0.90817393;0.90817393;0.039058196;0.039058196;0.039058196;0.039058196;0.039058196;0.082636338;0.082636338;0.082636338;0.082636338;0.082636338;0.430485669;0.430485669;0.430485669;0.430485669;0.430485669;0.961806459;0.961806459;0.961806459;0.961806459;0.961806459;0.117218756;0.117218756;0.117218756;0.117218756;0.117218756;0.277312477;0.277312477;0.277312477;0.277312477;0.277312477;0.096492258;0.096492258;0.096492258;0.096492258;0.096492258;0.049488915;0.049488915;0.049488915;0.049488915;0.049488915
1092.109986;0.19459;0.188221;0.183824;0.162133;0.227332;0.230704;0.217172;0.189791;0.212437;0.218206;0.209627;0.186764;0.217302;0.199657;0.179909;0.234353;0.270618;0.289212;0.253496;0.273197;0.308298;0.237601;0.231297;0.256064;0.176157642;0.176157642;0.176157642;0.176157642;0.176157642;0.057082928;0.057082928;0.057082928;0.057082928;0.057082928;0.24786499;0.24786499;0.24786499;0.24786499;0.24786499;0.032290965;0.032290965;0.032290965;0.032290965;0.032290965;0.208122184;0.208122184;0.208122184;0.208122184;0.208122184;0.141920259;0.141920259;0.141920259;0.141920259;0.141920259;0;0;0;0;0;0.294625659;0.294625659;0.294625659;0.294625659;0.294625659;0.338920014;0.338920014;0.338920014;0.338920014;0.338920014;0.360894368;0.360894368;0.360894368;0.360894368;0.360894368;0.338571526;0.338571526;0.338571526;0.338571526;0.338571526;0.90817393;0.90817393;0.90817393;0.90817393;0.90817393;0.039058196;0.039058196;0.039058196;0.039058196;0.039058196;0.085378866;0.085378866;0.085378866;0.085378866;0.085378866;0.298645874;0.298645874;0.298645874;0.298645874;0.298645874;0.986439992;0.986439992;0.986439992;0.986439992;0.986439992;0.117218756;0.117218756;0.117218756;0.117218756;0.117218756;0.78779458;0.78779458;0.78779458;0.78779458;0.78779458;0.085506234;0.085506234;0.085506234;0.085506234;0.085506234;0.049488915;0.049488915;0.049488915;0.049488915;0.049488915
